"","city","lat","lng","pop","country","Country.Code","IncomeGroup","Region"
"2476","Parnu",58.3747,24.5136,40.256,"Estonia","EST","High income","Europe & Central Asia"
"2477","Tallinn",59.4339,24.728,367.0255,"Estonia","EST","High income","Europe & Central Asia"
"2478","Awasa",7.06,38.477,133.097,"Ethiopia","ETH","Low income","Sub-Saharan Africa"
"2479","Gore",8.149,35.537,9.352,"Ethiopia","ETH","Low income","Sub-Saharan Africa"
"2480","Debre Birhan",9.6804,39.53,61.509,"Ethiopia","ETH","Low income","Sub-Saharan Africa"
"2481","Bati",11.1837,40.0166,12.8265,"Ethiopia","ETH","Low income","Sub-Saharan Africa"
"2482","Adigrat",14.2804,39.47,104.021,"Ethiopia","ETH","Low income","Sub-Saharan Africa"
"2483","Aksum",14.1304,38.72,44.368,"Ethiopia","ETH","Low income","Sub-Saharan Africa"
"2484","Yirga Alem",6.7504,38.41,36.292,"Ethiopia","ETH","Low income","Sub-Saharan Africa"
"2485","Hosaina",7.5504,37.85,89.3,"Ethiopia","ETH","Low income","Sub-Saharan Africa"
"2486","Dila",6.4104,38.31,47.021,"Ethiopia","ETH","Low income","Sub-Saharan Africa"
"2487","Giyon",8.5304,37.97,76.464,"Ethiopia","ETH","Low income","Sub-Saharan Africa"
"2488","Hagere Hiywet",8.9804,37.85,39.4125,"Ethiopia","ETH","Low income","Sub-Saharan Africa"
"2489","Nekemte",9.0905,36.53,73.018,"Ethiopia","ETH","Low income","Sub-Saharan Africa"
"2490","Asela",7.9504,39.1399,82.24,"Ethiopia","ETH","Low income","Sub-Saharan Africa"
"2491","Shashemene",7.2004,38.59,100.1105,"Ethiopia","ETH","Low income","Sub-Saharan Africa"
"2492","Dembi Dolo",8.5337,34.8,27.264,"Ethiopia","ETH","Low income","Sub-Saharan Africa"
"2493","Gimbi",9.167,35.8333,22.4235,"Ethiopia","ETH","Low income","Sub-Saharan Africa"
"2494","Asosa",10.067,34.5333,24.192,"Ethiopia","ETH","Low income","Sub-Saharan Africa"
"2495","Jijiga",9.3504,42.79,52.5075,"Ethiopia","ETH","Low income","Sub-Saharan Africa"
"2496","Debre Markos",10.34,37.72,65.339,"Ethiopia","ETH","Low income","Sub-Saharan Africa"
"2497","Dese",11.13,39.63,159.929,"Ethiopia","ETH","Low income","Sub-Saharan Africa"
"2498","Sodo",6.9,37.75,65.737,"Ethiopia","ETH","Low income","Sub-Saharan Africa"
"2499","Arba Minch",6.04,37.55,54.3435,"Ethiopia","ETH","Low income","Sub-Saharan Africa"
"2500","Harar",9.32,42.15,161.15,"Ethiopia","ETH","Low income","Sub-Saharan Africa"
"2501","Goba",7.01,39.97,33.197,"Ethiopia","ETH","Low income","Sub-Saharan Africa"
"2502","Jima",7.68,36.83,128.306,"Ethiopia","ETH","Low income","Sub-Saharan Africa"
"2503","Nazret",8.55,39.27,345.4435,"Ethiopia","ETH","Low income","Sub-Saharan Africa"
"2504","Nagele",5.3166,39.5833,11.772,"Ethiopia","ETH","Low income","Sub-Saharan Africa"
"2505","Gode",5.95,43.45,71.671,"Ethiopia","ETH","Low income","Sub-Saharan Africa"
"2506","Dolo Bay",4.1833,42.0833,11.81,"Ethiopia","ETH","Low income","Sub-Saharan Africa"
"2507","Bahir Dar",11.6001,37.3833,187.8235,"Ethiopia","ETH","Low income","Sub-Saharan Africa"
"2508","Mekele",13.5,39.47,95.856,"Ethiopia","ETH","Low income","Sub-Saharan Africa"
"2509","Dire Dawa",9.59,41.86,250.3255,"Ethiopia","ETH","Low income","Sub-Saharan Africa"
"2510","Gonder",12.61,37.46,155.072,"Ethiopia","ETH","Low income","Sub-Saharan Africa"
"2511","Addis Ababa",9.0333,38.7,2928.8645,"Ethiopia","ETH","Low income","Sub-Saharan Africa"
"2512","Fox Bay",-51.9506,-60.087,0.09,"Falkland Islands","FLK",NA,NA
"2513","Stanley",-51.7,-57.85,2.213,"Falkland Islands","FLK",NA,NA
"2514","Klaksvik",62.2375,-6.539,4.664,"Faroe Islands","FRO","High income","Europe & Central Asia"
"2515","Tórshavn",62.03,-6.82,14.398,"Faroe Islands","FRO","High income","Europe & Central Asia"
"2516","Palikir",6.9166,158.15,4.645,"Federated States of Micronesia","FSM",NA,NA
"2517","Nandi",-17.7996,177.4166,27.329,"Fiji","FJI","Upper middle income","East Asia & Pacific"
"2518","Lautoka",-17.6161,177.4666,55.894,"Fiji","FJI","Upper middle income","East Asia & Pacific"
"2519","Labasa",-16.4166,179.3833,24.187,"Fiji","FJI","Upper middle income","East Asia & Pacific"
"2520","Suva",-18.133,178.4417,131.835,"Fiji","FJI","Upper middle income","East Asia & Pacific"
"2521","Hameenlinna",60.997,24.472,47.261,"Finland","FIN","High income","Europe & Central Asia"
"2522","Kouvola",60.876,26.709,31.133,"Finland","FIN","High income","Europe & Central Asia"
"2523","Mikkeli",61.69,27.285,46.55,"Finland","FIN","High income","Europe & Central Asia"
"2524","Savonlinna",61.8666,28.8833,20.2335,"Finland","FIN","High income","Europe & Central Asia"
"2525","Pori",61.4789,21.7749,71.526,"Finland","FIN","High income","Europe & Central Asia"
"2526","Sodankylä",67.4171,26.6,6.5165,"Finland","FIN","High income","Europe & Central Asia"
"2527","Jyväskylä",62.2603,25.75,91.581,"Finland","FIN","High income","Europe & Central Asia"
"2528","Kuopio",62.8943,27.6949,90.502,"Finland","FIN","High income","Europe & Central Asia"
"2529","Lappeenranta",61.0671,28.1833,54.5165,"Finland","FIN","High income","Europe & Central Asia"
"2530","Porvoo",60.4004,25.666,12.242,"Finland","FIN","High income","Europe & Central Asia"
"2531","Kemijarvi",66.6667,27.4167,8.883,"Finland","FIN","High income","Europe & Central Asia"
"2532","Kokkola",63.8333,23.1167,46.714,"Finland","FIN","High income","Europe & Central Asia"
"2533","Lahti",60.9939,25.6649,97.508,"Finland","FIN","High income","Europe & Central Asia"
"2534","Joensuu",62.6,29.7666,53.388,"Finland","FIN","High income","Europe & Central Asia"
"2535","Turku",60.4539,22.255,175.4425,"Finland","FIN","High income","Europe & Central Asia"
"2536","Kemi",65.7333,24.5817,17.06,"Finland","FIN","High income","Europe & Central Asia"
"2537","Oulu",65,25.47,132.685,"Finland","FIN","High income","Europe & Central Asia"
"2538","Rovaniemi",66.5,25.7159,30.085,"Finland","FIN","High income","Europe & Central Asia"
"2539","Vaasa",63.1,21.6,48.93,"Finland","FIN","High income","Europe & Central Asia"
"2540","Tampere",61.5,23.75,230.983,"Finland","FIN","High income","Europe & Central Asia"
"2541","Helsinki",60.1756,24.9341,836.7285,"Finland","FIN","High income","Europe & Central Asia"
"2542","Annecy",45.9,6.1167,77.4905,"France","FRA","High income","Europe & Central Asia"
"2543","Roanne",46.0333,4.0667,56.5775,"France","FRA","High income","Europe & Central Asia"
"2544","Roura",4.73,-52.33,2.0695,"France","FRA","High income","Europe & Central Asia"
"2545","Sinnamary",5.38,-52.96,2.7815,"France","FRA","High income","Europe & Central Asia"
"2546","St.-Brieuc",48.5167,-2.7833,52.9985,"France","FRA","High income","Europe & Central Asia"
"2547","Poitier",46.5833,0.3333,85.3835,"France","FRA","High income","Europe & Central Asia"
"2548","Angers",47.48,-0.53,178.3295,"France","FRA","High income","Europe & Central Asia"
"2549","Biarritz",43.4733,-1.5616,89.268,"France","FRA","High income","Europe & Central Asia"
"2550","Aix-en-Provence",43.52,5.45,145.309,"France","FRA","High income","Europe & Central Asia"
"2551","Perpignan",42.7,2.9,128.663,"France","FRA","High income","Europe & Central Asia"
"2552","Tarbes",43.2333,0.0833,53.48,"France","FRA","High income","Europe & Central Asia"
"2553","Clermont-Ferrand",45.78,3.08,185.8655,"France","FRA","High income","Europe & Central Asia"
"2554","Melun",48.5333,2.6666,144.1925,"France","FRA","High income","Europe & Central Asia"
"2555","Arras",50.2833,2.7833,55.6085,"France","FRA","High income","Europe & Central Asia"
"2556","Besancon",47.23,6.03,124.193,"France","FRA","High income","Europe & Central Asia"
"2557","Saint-Georges",3.9105,-51.81,1.558,"France","FRA","High income","Europe & Central Asia"
"2558","Saint-Etienne",45.4304,4.38,220.982,"France","FRA","High income","Europe & Central Asia"
"2559","Grenoble",45.1804,5.72,273.563,"France","FRA","High income","Europe & Central Asia"
"2560","Fort-de-France",14.6104,-61.08,172.622,"France","FRA","High income","Europe & Central Asia"
"2561","Saint-Laurent-du-Maroni",5.4976,-54.0325,20.8505,"France","FRA","High income","Europe & Central Asia"
"2562","Iracoubo",5.4804,-53.22,0.881,"France","FRA","High income","Europe & Central Asia"
"2563","Cherbourg",49.6504,-1.65,60.991,"France","FRA","High income","Europe & Central Asia"
"2564","Caen",49.1838,-0.35,150.3615,"France","FRA","High income","Europe & Central Asia"
"2565","Lorient",47.7504,-3.3666,71.532,"France","FRA","High income","Europe & Central Asia"
"2566","Brest",48.3904,-4.495,142.914,"France","FRA","High income","Europe & Central Asia"
"2567","Le Mans",48.0004,0.1,143.3925,"France","FRA","High income","Europe & Central Asia"
"2568","Nantes",47.2104,-1.59,357.903,"France","FRA","High income","Europe & Central Asia"
"2569","Agen",44.2004,0.6333,46.295,"France","FRA","High income","Europe & Central Asia"
"2570","Ajaccio",41.9271,8.7283,46.905,"France","FRA","High income","Europe & Central Asia"
"2571","Bastia",42.7032,9.45,40.5585,"France","FRA","High income","Europe & Central Asia"
"2572","Toulon",43.1342,5.9188,263.197,"France","FRA","High income","Europe & Central Asia"
"2573","Beziers",43.3505,3.21,77.7595,"France","FRA","High income","Europe & Central Asia"
"2574","Montpellier",43.6104,3.87,287.753,"France","FRA","High income","Europe & Central Asia"
"2575","Nimes",43.8304,4.35,158.8915,"France","FRA","High income","Europe & Central Asia"
"2576","Vichy",46.1171,3.4167,35.0885,"France","FRA","High income","Europe & Central Asia"
"2577","Nevers",46.9837,3.1667,44.9585,"France","FRA","High income","Europe & Central Asia"
"2578","Auxerre",47.8004,3.5666,38.034,"France","FRA","High income","Europe & Central Asia"
"2579","Dijon",47.3304,5.03,159.864,"France","FRA","High income","Europe & Central Asia"
"2580","Bourges",47.0837,2.4,70.1635,"France","FRA","High income","Europe & Central Asia"
"2581","Tours",47.3804,0.6999,188.8585,"France","FRA","High income","Europe & Central Asia"
"2582","Orleans",47.9004,1.9,170.725,"France","FRA","High income","Europe & Central Asia"
"2583","Dieppe",49.9337,1.0833,39.084,"France","FRA","High income","Europe & Central Asia"
"2584","Rouen",49.4304,1.08,321.4175,"France","FRA","High income","Europe & Central Asia"
"2585","Versailles",48.8005,2.1333,85.416,"France","FRA","High income","Europe & Central Asia"
"2586","Brive",45.1504,1.5333,54.457,"France","FRA","High income","Europe & Central Asia"
"2587","Troyes",48.3404,4.0834,61.244,"France","FRA","High income","Europe & Central Asia"
"2588","Reims",49.2504,4.03,177.939,"France","FRA","High income","Europe & Central Asia"
"2589","Calais",50.9504,1.8333,83.317,"France","FRA","High income","Europe & Central Asia"
"2590","Amiens",49.9004,2.3,118.9085,"France","FRA","High income","Europe & Central Asia"
"2591","Mulhouse",47.7504,7.35,163.442,"France","FRA","High income","Europe & Central Asia"
"2592","Nancy",48.6837,6.2,187.155,"France","FRA","High income","Europe & Central Asia"
"2593","Metz",49.1203,6.18,266.55,"France","FRA","High income","Europe & Central Asia"
"2594","Pointe-a-Pitre",16.2415,-61.533,81.8875,"France","FRA","High income","Europe & Central Asia"
"2595","Basse-terre",16.2304,-61.44,0.307,"France","FRA","High income","Europe & Central Asia"
"2596","St.-Benoit",-21.0335,55.7128,23.979,"France","FRA","High income","Europe & Central Asia"
"2597","Dzaoudzi",-12.7871,45.275,23.099,"France","FRA","High income","Europe & Central Asia"
"2598","Rennes",48.1,-1.67,204.3295,"France","FRA","High income","Europe & Central Asia"
"2599","Nice",43.715,7.265,632.81,"France","FRA","High income","Europe & Central Asia"
"2600","Toulouse",43.62,1.4499,640.0275,"France","FRA","High income","Europe & Central Asia"
"2601","Limoges",45.83,1.25,146.6875,"France","FRA","High income","Europe & Central Asia"
"2602","Lille",50.65,3.08,636.164,"France","FRA","High income","Europe & Central Asia"
"2603","Strasbourg",48.58,7.75,357.4085,"France","FRA","High income","Europe & Central Asia"
"2604","Kourou",5.16,-52.6499,22.4255,"France","FRA","High income","Europe & Central Asia"
"2605","La Rochelle",46.1667,-1.15,76.9035,"France","FRA","High income","Europe & Central Asia"
"2606","Bordeaux",44.85,-0.595,517.422,"France","FRA","High income","Europe & Central Asia"
"2607","Marseille",43.29,5.375,1097.4055,"France","FRA","High income","Europe & Central Asia"
"2608","Le Havre",49.505,0.105,214.048,"France","FRA","High income","Europe & Central Asia"
"2609","St.-Denis",-20.8789,55.4481,163.621,"France","FRA","High income","Europe & Central Asia"
"2610","Lyon",45.77,4.83,947.6585,"France","FRA","High income","Europe & Central Asia"
"2611","Cayenne",4.933,-52.33,57.1795,"France","FRA","High income","Europe & Central Asia"
"2612","Paris",48.8667,2.3333,4957.5885,"France","FRA","High income","Europe & Central Asia"
"2613","Papeete",-17.5334,-149.5667,78.856,"French Polynesia","PYF","High income","East Asia & Pacific"
"2614","Ebebiyin",2.153,11.33,24.831,"Gabon","GAB","Upper middle income","Sub-Saharan Africa"
"2615","Tchibanga",-2.857,11.027,19.365,"Gabon","GAB","Upper middle income","Sub-Saharan Africa"
"2616","Mekambo",1.0171,13.9333,3.17,"Gabon","GAB","Upper middle income","Sub-Saharan Africa"
"2617","Makokou",0.5671,12.8666,15.3205,"Gabon","GAB","Upper middle income","Sub-Saharan Africa"
"2618","Mitzik",0.7837,11.5666,3.9985,"Gabon","GAB","Upper middle income","Sub-Saharan Africa"
"2619","Bitam",2.0837,11.4834,13.967,"Gabon","GAB","Upper middle income","Sub-Saharan Africa"
"2620","Lambarene",-0.6996,10.2166,23.012,"Gabon","GAB","Upper middle income","Sub-Saharan Africa"
"2621","Bifoum",-0.3329,10.3832,0.134,"Gabon","GAB","Upper middle income","Sub-Saharan Africa"
"2622","Ndende",-2.3829,11.3833,4.101,"Gabon","GAB","Upper middle income","Sub-Saharan Africa"
"2623","Mouila",-1.8662,11.0167,25.2345,"Gabon","GAB","Upper middle income","Sub-Saharan Africa"
"2624","Omboue",-1.5662,9.25,1.667,"Gabon","GAB","Upper middle income","Sub-Saharan Africa"
"2625","Moanda",-1.5655,13.2,28.633,"Gabon","GAB","Upper middle income","Sub-Saharan Africa"
"2626","Okandja",-0.6829,13.7833,7.155,"Gabon","GAB","Upper middle income","Sub-Saharan Africa"
"2627","Koulamoutou",-1.1329,12.4833,14.3435,"Gabon","GAB","Upper middle income","Sub-Saharan Africa"
"2628","Oyem",1.6166,11.5833,37.1465,"Gabon","GAB","Upper middle income","Sub-Saharan Africa"
"2629","Mayumba",-3.4166,10.65,3.996,"Gabon","GAB","Upper middle income","Sub-Saharan Africa"
"2630","Gamba",-2.65,10,7.2305,"Gabon","GAB","Upper middle income","Sub-Saharan Africa"
"2631","Franceville",-1.6333,13.5833,41.056,"Gabon","GAB","Upper middle income","Sub-Saharan Africa"
"2632","Libreville",0.3854,9.458,530.7555,"Gabon","GAB","Upper middle income","Sub-Saharan Africa"
"2633","Port-Gentil",-0.72,8.78,112.9995,"Gabon","GAB","Upper middle income","Sub-Saharan Africa"
"2634","Kutaisi",42.25,42.73,181.1415,"Georgia","GEO","Upper middle income","Europe & Central Asia"
"2635","Tskhinvali",42.2325,43.975,26.751,"Georgia","GEO","Upper middle income","Europe & Central Asia"
"2636","Poti",42.1557,41.6716,46.001,"Georgia","GEO","Upper middle income","Europe & Central Asia"
"2637","Rustavi",41.5704,45.05,156.77,"Georgia","GEO","Upper middle income","Europe & Central Asia"
"2638","Batumi",41.6,41.63,138.674,"Georgia","GEO","Upper middle income","Europe & Central Asia"
"2639","Sukhumi",43.02,41.02,76.219,"Georgia","GEO","Upper middle income","Europe & Central Asia"
"2640","Tbilisi",41.725,44.7908,1052.6285,"Georgia","GEO","Upper middle income","Europe & Central Asia"
"2641","Mainz",49.9825,8.2732,184.997,"Germany","DEU","High income","Europe & Central Asia"
"2642","Schwerin",53.6333,11.4167,96.641,"Germany","DEU","High income","Europe & Central Asia"
"2643","Bielefeld",52.03,8.53,311.7395,"Germany","DEU","High income","Europe & Central Asia"
"2644","Dortmund",51.53,7.45,588.462,"Germany","DEU","High income","Europe & Central Asia"
"2645","Duisburg",51.43,6.75,882.381,"Germany","DEU","High income","Europe & Central Asia"
"2646","Wuppertal",51.25,7.17,562.9975,"Germany","DEU","High income","Europe & Central Asia"
"2647","Essen",51.45,7.0166,1157.8015,"Germany","DEU","High income","Europe & Central Asia"
"2648","Karlsruhe",49,8.4,330.643,"Germany","DEU","High income","Europe & Central Asia"
"2649","Heidelberg",49.42,8.7,284.9675,"Germany","DEU","High income","Europe & Central Asia"
"2650","Kassel",51.3,9.5,242.2125,"Germany","DEU","High income","Europe & Central Asia"
"2651","Oldenburg",53.13,8.22,163.338,"Germany","DEU","High income","Europe & Central Asia"
"2652","Emden",53.3667,7.2167,49.786,"Germany","DEU","High income","Europe & Central Asia"
"2653","Braunschweig",52.25,10.5,239.8845,"Germany","DEU","High income","Europe & Central Asia"
"2654","Erfurt",50.9701,11.03,189.365,"Germany","DEU","High income","Europe & Central Asia"
"2655","Coburg",50.2666,10.9666,51.4775,"Germany","DEU","High income","Europe & Central Asia"
"2656","Augsburg",48.35,10.9,309.0925,"Germany","DEU","High income","Europe & Central Asia"
"2657","Furth",49.47,11,174.9345,"Germany","DEU","High income","Europe & Central Asia"
"2658","Chemnitz",50.83,12.92,274.9315,"Germany","DEU","High income","Europe & Central Asia"
"2659","Bonn",50.7205,7.08,496.834,"Germany","DEU","High income","Europe & Central Asia"
"2660","Münster",51.9704,7.62,253.6125,"Germany","DEU","High income","Europe & Central Asia"
"2661","Düsseldorf",51.2204,6.78,906.1965,"Germany","DEU","High income","Europe & Central Asia"
"2662","Ulm",48.4004,10,146.703,"Germany","DEU","High income","Europe & Central Asia"
"2663","Mannheim",49.5004,8.47,1337.587,"Germany","DEU","High income","Europe & Central Asia"
"2664","Freiburg",48.0004,7.8699,235.4275,"Germany","DEU","High income","Europe & Central Asia"
"2665","Giessen",50.5837,8.65,78.3845,"Germany","DEU","High income","Europe & Central Asia"
"2666","Wiesbaden",50.0804,8.25,444.779,"Germany","DEU","High income","Europe & Central Asia"
"2667","Bremerhaven",53.5504,8.58,127.5985,"Germany","DEU","High income","Europe & Central Asia"
"2668","Osnabrück",52.2804,8.05,198.865,"Germany","DEU","High income","Europe & Central Asia"
"2669","Hannover",52.367,9.7167,618.815,"Germany","DEU","High income","Europe & Central Asia"
"2670","Gottingen",51.5204,9.92,130.784,"Germany","DEU","High income","Europe & Central Asia"
"2671","Gera",50.8704,12.07,103.857,"Germany","DEU","High income","Europe & Central Asia"
"2672","Jena",50.9304,11.58,99.9415,"Germany","DEU","High income","Europe & Central Asia"
"2673","Flensburg",54.7837,9.4333,91.884,"Germany","DEU","High income","Europe & Central Asia"
"2674","Lubeck",53.8704,10.67,223.7985,"Germany","DEU","High income","Europe & Central Asia"
"2675","Kiel",54.3304,10.13,251.0925,"Germany","DEU","High income","Europe & Central Asia"
"2676","Koblenz",50.3505,7.6,209.976,"Germany","DEU","High income","Europe & Central Asia"
"2677","Saarbrucken",49.2504,6.97,472.871,"Germany","DEU","High income","Europe & Central Asia"
"2678","Regensburg",49.0204,12.12,146.755,"Germany","DEU","High income","Europe & Central Asia"
"2679","Rosenheim",47.8503,12.1333,76.488,"Germany","DEU","High income","Europe & Central Asia"
"2680","Hof",50.317,11.9167,52.696,"Germany","DEU","High income","Europe & Central Asia"
"2681","Wurzburg",49.8004,9.95,151.146,"Germany","DEU","High income","Europe & Central Asia"
"2682","Ingolstadt",48.7704,11.45,141.9915,"Germany","DEU","High income","Europe & Central Asia"
"2683","Cottbus",51.7704,14.33,94.9105,"Germany","DEU","High income","Europe & Central Asia"
"2684","Potsdam",52.4004,13.07,181.6935,"Germany","DEU","High income","Europe & Central Asia"
"2685","Magdeburg",52.1304,11.62,227.3785,"Germany","DEU","High income","Europe & Central Asia"
